id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,explanation
12187,12,true_false,exercise,12185,William Hall earned the V.C. at the Siege of Lucknow.,,true,,,
12188,12,select_blank,exercise,12185,"William Hall was from Horton, ___.",Nova Scotia|Ontario|Quebec|Alberta,0,,,
12189,12,multiple_choice,exercise,12185,William Hall's parents were formerly what?,American slaves|British nobles|French settlers|Dutch traders,0,,,
12190,12,image_choice,exercise,12185,"Which portrait shows William Hall, V.C.?",Ship veteran:person-outline|Group photograph:people-outline|Cartoon icon:brush-outline,0,p41-hall-vc.jpeg,,
12191,12,multiple_choice,main,,Filip Konowal was first V.C. winner not born where?,British Empire|Canada|Europe|North America,0,p41-konowal-vc.jpeg,,"Corporal Filip Konowal, born in Ukraine, showed exceptional courage at the Battle of Hill 70 (1917), becoming the first member of the Canadian Corps not born in the British Empire to earn the V.C."
12192,12,true_false,preview,12191,Filip Konowal was not born in the British Empire.,,true,,,
12193,12,true_false,exercise,12191,Konowal earned the V.C. at the Battle of Hill 70.,,true,,,
12194,12,select_blank,exercise,12191,Konowal earned the V.C. in ___.,1917|1854|1943|1945,0,,,
12195,12,multiple_choice,exercise,12191,Konowal was later promoted to which rank?,Sergeant|Captain|Colonel|Admiral,0,,,
12196,12,image_choice,exercise,12191,"Which portrait shows Filip Konowal, V.C.?",WWI soldier:person-outline|Naval officer:boat-outline|Cockpit pilot:airplane-outline,0,p41-konowal-vc.jpeg,,
12197,12,multiple_choice,main,,Billy Bishop earned the V.C. flying with which force?,Flying Corps|Canadian Navy|Canadian Corps|RCMP,0,p41-bishop-vc.jpeg,,"Flying ace Captain Billy Bishop, born in Owen Sound, Ontario, earned the V.C. in the Royal Flying Corps during the First World War, and later became an honorary Air Marshal of the Royal Canadian Air Force."
12198,12,true_false,preview,12197,Billy Bishop was a flying ace in WWI.,,true,,,
12199,12,true_false,exercise,12197,Bishop later became an honorary Air Marshal of the RCAF.,,true,,,
12200,12,select_blank,exercise,12197,"Billy Bishop was born in Owen Sound, ___.",Ontario|Quebec|Manitoba|Nova Scotia,0,,,
12201,12,multiple_choice,exercise,12197,What was Billy Bishop known as?,Flying ace|Naval hero|War reporter|Field medic,0,,,
12202,12,image_choice,exercise,12197,"Which portrait shows Billy Bishop, V.C.?",Winged officer:person-outline|Walking soldier:walk-outline|Ship captain:boat-outline,0,p41-bishop-vc.jpeg,,
12203,12,multiple_choice,main,,Paul Triquet earned the V.C. in which battle?,Casa Berardi|Vimy Ridge|Hill 70|Juno Beach,0,p41-triquet-vc.jpeg,,"Captain Paul Triquet of Cabano, Quebec, earned the V.C. leading his men and tanks in the attack on Casa Berardi in Italy in 1943, and was later a Brigadier."
12204,12,true_false,preview,12203,Paul Triquet earned the Victoria Cross at Casa Berardi.,,true,,,
12205,12,true_false,exercise,12203,Triquet earned his V.C. during the Second World War.,,true,,,
12206,12,select_blank,exercise,12203,Paul Triquet was later promoted to ___.,Brigadier|Admiral|Sergeant|Corporal,0,,,
12207,12,multiple_choice,exercise,12203,Paul Triquet was from which province?,Quebec|Ontario|Manitoba|Alberta,0,,,
12208,12,image_choice,exercise,12203,"Which portrait shows Paul Triquet, V.C.?",Battle-dress officer:person-outline|Flight-suit pilot:airplane-outline|Deck sailor:boat-outline,0,p41-triquet-vc.jpeg,,
12209,12,multiple_choice,main,,Who was the last Canadian to receive the V.C.?,Robert-Hampton-Gray|Paul Triquet|Billy Bishop|Filip Konowal,0,p41-gray-vc.jpeg,,"Lieutenant Robert Hampton Gray, a navy pilot born in Trail, B.C., was killed while bombing a Japanese warship in August 1945, days before the end of the Second World War, and was the last Canadian to receive the V.C. to date."
12210,12,true_false,preview,12209,Robert-Hampton-Gray is the last Canadian awarded the V.C.,,true,,,
12211,12,true_false,exercise,12209,Gray was killed while bombing a Japanese warship.,,true,,,
12212,12,select_blank,exercise,12209,"Robert Hampton Gray was born in Trail, ___.",B.C.|Ontario|Quebec|Nova Scotia,0,,,
12213,12,multiple_choice,exercise,12209,Gray died days before the end of which conflict?,WWII|WWI|Korean War|Crimean War,0,,,
12214,12,image_choice,exercise,12209,"Which portrait shows Robert Hampton Gray, V.C.?",Young pilot:airplane-outline|Elderly statesman:person-outline|Mounted officer:paw-outline,0,p41-gray-vc.jpeg,,
12215,12,multiple_choice,main,,Victoria Day marks whose birthday?,The Sovereign's|PM's|GG's|Terry Fox's,0,,,Victoria Day falls on the Monday preceding May 25 and marks the Sovereign's birthday; Vimy Day (April 9) and Canada Day (July 1) are other important national dates tied to Canada's symbols and history.
12216,12,true_false,preview,12215,Victoria Day marks the Sovereign's birthday.,,true,,,
12217,12,true_false,exercise,12215,Canada Day falls on July 1.,,true,,,
12218,12,select_blank,exercise,12215,Vimy Day is observed on April ___.,9|1|11|25,0,,,
12219,12,multiple_choice,exercise,12215,Remembrance Day falls on which date?,November 11|November 20|December 25|January 1,0,,,
12220,12,match_pairs,exercise,12215,Match each holiday to its date.,Canada Day↔July 1|Remembrance Day↔November 11|New Year's Day↔January 1,,,,
12221,12,multiple_choice,main,,What does the Mace of the House-of-Commons represent?,Parliamentary authority|Hockey trophy|Citizenship document|Postage stamp,0,p38-mace-house-of-commons.jpeg,,"The gold Mace of the House of Commons, held in the House of Commons Collection in Ottawa, is a ceremonial symbol of parliamentary authority shown among Canada's national symbols."
12222,12,true_false,preview,12221,The Mace is a ceremonial symbol used in House-of-Commons.,,true,,,
12223,12,true_false,exercise,12221,The Mace belongs to the House-of-Commons Collection in Ottawa.,,true,,,
12224,12,select_blank,exercise,12221,The Mace is displayed in the House of ___.,Commons|Senate|Justice|Assembly,0,,,
12225,12,multiple_choice,exercise,12221,In which city is the House-of-Commons Mace kept?,Ottawa|Toronto|Quebec City|Victoria,0,,,
12226,12,image_choice,exercise,12221,Which image shows the House-of-Commons Mace?,Gold staff:ribbon-outline|Wooden gavel:hammer-outline|Stone monument:business-outline,0,p38-mace-house-of-commons.jpeg,,
12227,12,multiple_choice,main,,The Snowbirds are officially known as what?,431-Air-Demonstration-Squadron|Royal-Flying-Corps|RCMP-Air-Division|Canadian-Forces-Reserve,0,p38-snowbirds.jpeg,,"The Snowbirds (431 Air Demonstration Squadron) are a Canadian icon, shown among the country's national symbols."
12228,12,true_false,preview,12227,The Snowbirds are a Canadian icon.,,true,,,
12229,12,true_false,exercise,12227,The Snowbirds are officially the 431 Air Demonstration Squadron.,,true,,,
12230,12,select_blank,exercise,12227,The Snowbirds are part of the Canadian ___.,Forces|Senate|Cabinet|Judiciary,0,,,
12231,12,multiple_choice,exercise,12227,What kind of team are the Snowbirds?,Demo squadron|Hockey team|Coast guard|Parliamentary committee,0,,,
12232,12,image_choice,exercise,12227,Which image shows the Snowbirds in formation?,Jet formation:airplane-outline|Harbour ships:boat-outline|Parade horses:paw-outline,0,p38-snowbirds.jpeg,,
13001,13,multiple_choice,main,,What remains the engine of Canada's economic growth?,Commerce|Farming alone|Foreign aid|Tourism alone,0,,,Canada has always been a trading nation and commerce remains the engine of economic growth.
13002,13,true_false,preview,13001,Commerce is the engine of Canada's economic growth.,,true,,,
13003,13,true_false,exercise,13001,Canadians could keep their standard of living without trade.,,false,,,As Canadians we could not maintain our standard of living without engaging in trade with other nations.
13004,13,multiple_choice,exercise,13001,What could Canadians not maintain without trade?,Living standard|Time zones|Weather|Population count,0,,,
13005,13,select_blank,exercise,13001,Canada has always been a ___ nation.,trading|farming|closed|neutral,0,,,
13006,13,multiple_choice,exercise,13001,What has Canada always been?,Trading nation|Isolated nation|Neutral nation|Landlocked nation,0,,,
13007,13,multiple_choice,main,,When did Canada enact free trade with the U.S.A.?,1988|1867|1994|2001,0,,,"In 1988, Canada enacted free trade with the United States."
13008,13,true_false,preview,13007,Canada enacted free trade with the U.S.A. in 1988.,,true,,,
13009,13,true_false,exercise,13007,Canada's free trade deal with the U.S.A. began in 1994.,,false,,,
13010,13,multiple_choice,exercise,13007,Who did Canada enact free trade with in 1988?,United States|Mexico|Japan|Germany,0,,,
13011,13,select_blank,exercise,13007,Canada enacted free trade with the U.S.A. in ___.,1988|1994|1867|1931,0,,,
13012,13,multiple_choice,main,,When did Mexico join NAFTA?,1994|1988|1867|2008,0,,,Mexico became a partner in 1994 in the broader North American Free Trade Agreement (NAFTA).
13013,13,true_false,preview,13012,Mexico joined NAFTA in 1994.,,true,,,
13014,13,true_false,exercise,13012,NAFTA stands for the North American Free Trade Agreement.,,true,,,
13015,13,multiple_choice,exercise,13012,What does NAFTA stand for?,North-American-Free-Trade-Agreement|National-Farming-Trade-Alliance|North-Atlantic-Fair-Trade-Act|Northern-American-Fiscal-Trade-Agency,0,,,
13016,13,select_blank,exercise,13012,Mexico became a NAFTA partner in ___.,1994|1988|1867|2008,0,,,
13017,13,multiple_choice,exercise,13012,Which three countries make up NAFTA?,Canada/U.S.A./Mexico|Canada/U.K./France|U.S.A./Mexico/Brazil|Canada/Japan/Mexico,0,,,
13018,13,multiple_choice,main,,How many people did NAFTA cover?,444 million|100 million|1 billion|50 million,0,,,"NAFTA covers over 444 million people, with over $1 trillion in merchandise trade in 2008."
13019,13,true_false,preview,13018,NAFTA covers over 444 million people.,,true,,,
13020,13,true_false,exercise,13018,NAFTA had over $1 trillion in merchandise trade in 2008.,,true,,,
13021,13,multiple_choice,exercise,13018,About how much trade did NAFTA have?,$1 trillion|$1 million|$1 billion|$10 billion,0,,,
13022,13,select_blank,exercise,13018,NAFTA's merchandise trade topped ___ in 2008.,$1 trillion|$1 million|$500 million|$10 billion,0,,,
13023,13,multiple_choice,main,,Canada is one of how many top economies?,Ten largest|Three largest|Fifty largest|Twenty largest,0,,,Today Canada has one of the ten largest economies in the world.
13024,13,true_false,preview,13023,Canada has one of the ten largest world economies.,,true,,,
13025,13,true_false,exercise,13023,Canada's economy ranks among the world's ten largest.,,true,,,
13026,13,multiple_choice,exercise,13023,Which best describes Canada's economy today?,Ten largest|Smallest economy|Hundredth ranked|Not ranked,0,,,
13027,13,select_blank,exercise,13023,Canada has one of the ___ world economies.,ten largest|ten smallest|three largest|twenty smallest,0,,,
13028,13,multiple_choice,main,,Which group of industrialized nations does Canada belong to?,G8|G20|NATO|OECD only,0,,,Canada is part of the G8 group of leading industrialized countries.
13029,13,true_false,preview,13028,Canada is part of the G8 group of industrialized countries.,,true,,,
13030,13,multi_select,exercise,13028,Which countries also belong to the G8 with Canada?,United States|Germany|Japan|Brazil,0|1|2,,,"The G8 includes Canada, the United States, Germany, the United Kingdom, Italy, France, Japan and Russia."
13031,13,true_false,exercise,13028,Russia was listed among the G8 members with Canada.,,true,,,
13032,13,multiple_choice,exercise,13028,What does the G8 group consist of?,Industrialized countries|Island nations|European nations|Trade unions,0,,,
13033,13,select_blank,exercise,13028,Canada belongs to the ___ group of industrialized countries.,G8|G20|G7|NATO,0,,,
13034,13,multiple_choice,main,,Canada's economy includes how many main types of industries?,Three|Two|Five|Four,0,,,Canada's economy includes three main types of industries.
13035,13,true_false,preview,13034,Canada's economy includes three main types of industries.,,true,,,
13036,13,multi_select,exercise,13034,Which are Canada's three main industry types?,Service industries|Manufacturing industries|Natural-resources industries|Entertainment industries,0|1|2,,,
13037,13,categorize,exercise,13034,Sort each example by its industry type.,Banking↔Service industries|Automobiles↔Manufacturing industries|Forestry↔Natural resources industries,,,,
13038,13,true_false,exercise,13034,Canada's economy has only one main type of industry.,,false,,,
13039,13,multiple_choice,main,,Which industries provide jobs like banking and health care?,Service industries|Manufacturing industries|Natural-resources industries|Agricultural industries,0,p42-toronto-financial-district.jpeg,,"Service industries provide thousands of different jobs in areas like transportation, education, health care, construction, banking, communications, retail services, tourism and government."
13040,13,true_false,preview,13039,Service industries include jobs like banking and health care.,,true,p42-toronto-financial-district.jpeg,,
